dir,dist1,dist2
1WM1bot.pdb_3GZJcap.pdb,25.2250978591,7.32819820966
1WM1bot.pdb_3GZJcap.pdb,25.225039326,12.7064434835
1WM1bot.pdb_3GZJcap.pdb,25.2252346669,9.14122015926
1WM1bot.pdb_3GZJcap.pdb,25.2246230101,6.21037535098
1WM1bot.pdb_3GZJcap.pdb,25.2255935708,10.0472363364
1WM1bot.pdb_3GZJcap.pdb,25.2251004755,11.8245810074
1WM1bot.pdb_3GZJcap.pdb,25.2252392258,12.5193569324
1WM1bot.pdb_3GZJcap.pdb,25.2259456314,12.6990743757
1WM1bot.pdb_3GZJcap.pdb,25.225065431,12.1818437439
1WM1bot.pdb_3GZJcap.pdb,25.2257914445,9.58701752371
1WM1bot.pdb_3GZJcap.pdb,25.2252157969,9.8158576803
1WM1bot.pdb_3GZJcap.pdb,25.2257755679,7.77756523598
1WM1bot.pdb_3GZJcap.pdb,25.2260562316,7.03484655128
1WM1bot.pdb_3GZJcap.pdb,25.225835011,8.95069745886
1WM1bot.pdb_3GZJcap.pdb,25.2254347237,12.3508521568
1WM1bot.pdb_3GZJcap.pdb,25.2263378436,10.1676066997
1WM1bot.pdb_3GZJcap.pdb,25.2263314416,11.414889268
1WM1bot.pdb_3GZJcap.pdb,25.2260716125,12.1174838972
1WM1bot.pdb_3GZJcap.pdb,25.2249506243,11.6436684082
1WM1bot.pdb_3GZJcap.pdb,25.2251754008,11.4974354097
1WM1bot.pdb_3GZJcap.pdb,25.2256589607,4.75509463628
1WM1bot.pdb_3GZJcap.pdb,25.2252920895,7.41586589685
1WM1bot.pdb_3GZJcap.pdb,25.2251042813,12.5374315153
1WM1bot.pdb_3GZJcap.pdb,25.2256933701,8.59875479357
1WM1bot.pdb_3GZJcap.pdb,25.2248923288,10.3138193217
1WM1bot.pdb_3GZJcap.pdb,25.2257419514,11.7884827692
1WM1bot.pdb_3GZJcap.pdb,25.2253673908,9.19817487331
1WM1bot.pdb_3GZJcap.pdb,25.2254498473,12.471302859
1WM1bot.pdb_3GZJcap.pdb,25.2257462328,11.5932395386
1WM1bot.pdb_3GZJcap.pdb,25.2255990216,11.7935231801
1WM1bot.pdb_3GZJcap.pdb,25.2254360914,12.0079969187
1WM1bot.pdb_3GZJcap.pdb,25.2257574118,5.80492489185
1WM1bot.pdb_3GZJcap.pdb,25.2259868786,12.1592274837
1WM1bot.pdb_3GZJcap.pdb,25.2256295462,5.96806174566
1WM1bot.pdb_3GZJcap.pdb,25.2255872281,12.2504035036
1WM1bot.pdb_3GZJcap.pdb,25.2254123257,5.4626035917
1WM1bot.pdb_3GZJcap.pdb,25.2253873905,12.5587464741
1WM1bot.pdb_3GZJcap.pdb,25.2255667528,8.46061498947
1WM1bot.pdb_3GZJcap.pdb,25.2251021802,10.0341961811
1WM1bot.pdb_3GZJcap.pdb,25.2253018218,9.36411501424
1WM1bot.pdb_3GZJcap.pdb,25.2250282458,12.1314454621
1WM1bot.pdb_3GZJcap.pdb,25.225709544,12.1883643283
1WM1bot.pdb_3GZJcap.pdb,25.2255608857,12.4904509927
1WM1bot.pdb_3GZJcap.pdb,25.2247816442,7.58028165704
1WM1bot.pdb_3GZJcap.pdb,25.2256008452,5.35954867503
1WM1bot.pdb_3GZJcap.pdb,25.2262041536,7.00613802319
1WM1bot.pdb_3GZJcap.pdb,25.2257731299,6.22958963335
1WM1bot.pdb_3GZJcap.pdb,25.2251617834,9.87118898614
1WM1bot.pdb_3GZJcap.pdb,25.2253779159,11.8474264716
1WM1bot.pdb_3GZJcap.pdb,25.2257039347,12.0218666604
1WM1bot.pdb_3GZJcap.pdb,25.2247255882,11.0580456682
1WM1bot.pdb_3GZJcap.pdb,25.2255522041,12.8208140537
1WM1bot.pdb_3GZJcap.pdb,25.2248749055,9.91286487349
1WM1bot.pdb_3GZJcap.pdb,25.225297243,12.2479475015
1WM1bot.pdb_3GZJcap.pdb,25.225377242,12.8180683802
1WM1bot.pdb_3GZJcap.pdb,25.2255399348,11.6532207136
1WM1bot.pdb_3GZJcap.pdb,25.2256257603,12.2129308522
1WM1bot.pdb_3GZJcap.pdb,25.2260745658,12.2408565877
1WM1bot.pdb_3GZJcap.pdb,25.2250645391,2.96858956409
1WM1bot.pdb_3GZJcap.pdb,25.2250630326,11.6788123112
1WM1bot.pdb_3GZJcap.pdb,25.2260628716,9.06403607672
1WM1bot.pdb_3GZJcap.pdb,25.2249599603,5.47556627209
1WM1bot.pdb_3GZJcap.pdb,25.2254910359,11.2771759763
1WM1bot.pdb_3GZJcap.pdb,25.2257134884,6.34595028345
1WM1bot.pdb_3GZJcap.pdb,25.2257235972,8.87636823256
1WM1bot.pdb_3GZJcap.pdb,25.2263137418,12.6253500546
1WM1bot.pdb_3GZJcap.pdb,25.2254749608,12.6323317721
1WM1bot.pdb_3GZJcap.pdb,25.2254038025,12.1814740487
1WM1bot.pdb_3GZJcap.pdb,25.2258383607,12.3560116947
1WM1bot.pdb_3GZJcap.pdb,25.2256103593,10.5329274658
1WM1bot.pdb_3GZJcap.pdb,25.2252361139,12.8324988214
1WM1bot.pdb_3GZJcap.pdb,25.226012943,11.2310439853
1WM1bot.pdb_3GZJcap.pdb,25.225748869,11.7074126091
1WM1bot.pdb_3GZJcap.pdb,25.225574602,10.5425405382
1WM1bot.pdb_3GZJcap.pdb,25.2256744806,12.432343705
1WM1bot.pdb_3GZJcap.pdb,25.225080099,4.13857294245
1WM1bot.pdb_3GZJcap.pdb,25.2263202826,5.11691528169
1WM1bot.pdb_3GZJcap.pdb,25.2254944649,12.7398961927
1WM1bot.pdb_3GZJcap.pdb,25.225241981,11.9209307103
1WM1bot.pdb_3GZJcap.pdb,25.2252764108,6.22732767726
1WM1bot.pdb_3GZJcap.pdb,25.2259348489,8.90985415144
1WM1bot.pdb_3GZJcap.pdb,25.2257055204,1.69063686225
1WM1bot.pdb_3GZJcap.pdb,25.2253107216,5.55382219737
1WM1bot.pdb_3GZJcap.pdb,25.2252262824,12.536748462
1WM1bot.pdb_3GZJcap.pdb,25.2261020572,12.8064709034
1WM1bot.pdb_3GZJcap.pdb,25.2254187081,11.7933680516
1WM1bot.pdb_3GZJcap.pdb,25.225149732,12.6360125831
1WM1bot.pdb_3GZJcap.pdb,25.2252310396,4.96623126727
1WM1bot.pdb_3GZJcap.pdb,25.2253149039,12.7043981754
1WM1bot.pdb_3GZJcap.pdb,25.2256955504,8.7552797214
1WM1bot.pdb_3GZJcap.pdb,25.2260400975,12.3768704849
1WM1bot.pdb_3GZJcap.pdb,25.2252470553,12.0900337882
1WM1bot.pdb_3GZJcap.pdb,25.2252756576,9.19697069692
1WM1bot.pdb_3GZJcap.pdb,25.226065369,12.7764089634
1WM1bot.pdb_3GZJcap.pdb,25.2256733111,11.5532913492
1WM1bot.pdb_3GZJcap.pdb,25.2256124009,8.99642423411
1WM1bot.pdb_3GZJcap.pdb,25.2247008506,12.5932069784
1WM1bot.pdb_3GZJcap.pdb,25.2254346642,12.4403619722
1WM1bot.pdb_3GZJcap.pdb,25.2253817811,6.60563009864
1WM1bot.pdb_3GZJcap.pdb,25.2248322294,12.7769037329
1WM1bot.pdb_3GZJcap.pdb,25.2260737532,12.4552312704
1WM1bot.pdb_3GZJcap.pdb,25.2256381287,12.0539592666
1WM1bot.pdb_3GZJcap.pdb,25.2254720669,12.0185089341
1WM1bot.pdb_3GZJcap.pdb,25.2249510406,11.724324842
1WM1bot.pdb_3GZJcap.pdb,25.2256446697,10.8076734777
1WM1bot.pdb_3GZJcap.pdb,25.2253020002,10.2189467657
1WM1bot.pdb_3GZJcap.pdb,25.2262578675,12.4630038514
1WM1bot.pdb_3GZJcap.pdb,25.2253368065,11.5190324681
1WM1bot.pdb_3GZJcap.pdb,25.2256663539,12.7866313781
1WM1bot.pdb_3GZJcap.pdb,25.2249519326,7.33910130738
1WM1bot.pdb_3GZJcap.pdb,25.2250267393,6.32675793752
1WM1bot.pdb_3GZJcap.pdb,25.2259915563,11.7582970706
1WM1bot.pdb_3GZJcap.pdb,25.2250398612,10.3438811381
1WM1bot.pdb_3GZJcap.pdb,25.2257065907,11.4144807591
1WM1bot.pdb_3GZJcap.pdb,25.2258359822,11.6225793179
1WM1bot.pdb_3GZJcap.pdb,25.2258031388,6.6231473636
1WM1bot.pdb_3GZJcap.pdb,25.2252317135,7.04389018938
1WM1bot.pdb_3GZJcap.pdb,25.2265920211,11.9673491635
1WM1bot.pdb_3GZJcap.pdb,25.2244569614,10.7443805312
1WM1bot.pdb_3GZJcap.pdb,25.2250620415,11.4345391687
1WM1bot.pdb_3GZJcap.pdb,25.2253581342,3.88197037598
1WM1bot.pdb_3GZJcap.pdb,25.2256777511,12.7587421402
1WM1bot.pdb_3GZJcap.pdb,25.2248139339,12.4031149717
1WM1bot.pdb_3GZJcap.pdb,25.2259676722,12.4560712907
1WM1bot.pdb_3GZJcap.pdb,25.2252984323,11.5090458336
1WM1bot.pdb_3GZJcap.pdb,25.2249504261,6.78721636608
1WM1bot.pdb_3GZJcap.pdb,25.2251712779,12.6150180737
1WM1bot.pdb_3GZJcap.pdb,25.2254822154,8.92035806456
1WM1bot.pdb_3GZJcap.pdb,25.2262685707,11.6513460167
1WM1bot.pdb_3GZJcap.pdb,25.2258193722,11.2187782757
1WM1bot.pdb_3GZJcap.pdb,25.2258620269,5.79977353006
1WM1bot.pdb_3GZJcap.pdb,25.2259141757,11.9635441655
1WM1bot.pdb_3GZJcap.pdb,25.2258042092,12.2810550443
1WM1bot.pdb_3GZJcap.pdb,25.2263851156,12.0827701294
1WM1bot.pdb_3GZJcap.pdb,25.2260249346,11.2504854118
1WM1bot.pdb_3GZJcap.pdb,25.2258842858,12.5268865246
1WM1bot.pdb_3GZJcap.pdb,25.22570556,10.6639925919
1WM1bot.pdb_3GZJcap.pdb,25.2253250722,9.5626106791
1WM1bot.pdb_3GZJcap.pdb,25.2247901081,6.98578342063
1WM1bot.pdb_3GZJcap.pdb,25.2258669028,9.41743670008
1WM1bot.pdb_3GZJcap.pdb,25.2257415154,11.7019347546
1WM1bot.pdb_3GZJcap.pdb,25.2251280671,11.9593994833
1WM1bot.pdb_3GZJcap.pdb,25.2256032832,10.2105989051
1WM1bot.pdb_3GZJcap.pdb,25.225687067,11.8197809624
1WM1bot.pdb_3GZJcap.pdb,25.2252137751,9.12565762014
1WM1bot.pdb_3GZJcap.pdb,25.2250825569,5.9552070493
1WM1bot.pdb_3GZJcap.pdb,25.2253573612,8.4446207138
1WM1bot.pdb_3GZJcap.pdb,25.2262647651,10.7370476855
1WM1bot.pdb_3GZJcap.pdb,25.2263115615,11.96707036
1WM1bot.pdb_3GZJcap.pdb,25.2256140262,9.46982676716
1WM1bot.pdb_3GZJcap.pdb,25.2250907431,3.90647500952
1WM1bot.pdb_3GZJcap.pdb,25.2253923458,7.56293924344
1WM1bot.pdb_3GZJcap.pdb,25.2252583931,12.7153057376
1WM1bot.pdb_3GZJcap.pdb,25.2249282655,11.8200120135
1WM1bot.pdb_3GZJcap.pdb,25.2261440573,6.73435111945
1WM1bot.pdb_3GZJcap.pdb,25.2252021003,7.91453757335
1WM1bot.pdb_3GZJcap.pdb,25.225433138,8.45730938301
1WM1bot.pdb_3GZJcap.pdb,25.2256200915,12.6676306388
1WM1bot.pdb_3GZJcap.pdb,25.2264723852,12.755139866
1WM1bot.pdb_3GZJcap.pdb,25.2257947744,10.6484998944
1WM1bot.pdb_3GZJcap.pdb,25.2249533994,12.5142832795
1WM1bot.pdb_3GZJcap.pdb,25.2256120243,9.74444857342
1WM1bot.pdb_3GZJcap.pdb,25.2253082835,5.88485828207
1WM1bot.pdb_3GZJcap.pdb,25.2260595615,9.36198408458
1WM1bot.pdb_3GZJcap.pdb,25.2256675036,9.76147570811
1WM1bot.pdb_3GZJcap.pdb,25.2261279431,11.731959555
1WM1bot.pdb_3GZJcap.pdb,25.2251298708,11.7288855822
1WM1bot.pdb_3GZJcap.pdb,25.2251591472,12.21402841
1WM1bot.pdb_3GZJcap.pdb,25.2257408415,8.14948397139
1WM1bot.pdb_3GZJcap.pdb,25.2255391617,5.74761681047
1WM1bot.pdb_3GZJcap.pdb,25.2252891559,6.82028166574
1WM1bot.pdb_3GZJcap.pdb,25.2255718072,5.86995476984
1WM1bot.pdb_3GZJcap.pdb,25.2254631672,10.7433713982
1WM1bot.pdb_3GZJcap.pdb,25.2256496448,7.26091323457
1WM1bot.pdb_3GZJcap.pdb,25.2254859616,6.52199363692
1WM1bot.pdb_3GZJcap.pdb,25.2252946266,12.6002363867
1WM1bot.pdb_3GZJcap.pdb,25.2256108747,12.525949944
1WM1bot.pdb_3GZJcap.pdb,25.2259475342,9.64364189505
1WM1bot.pdb_3GZJcap.pdb,25.2259996036,7.01186936558
1WM1bot.pdb_3GZJcap.pdb,25.2260790849,10.8950879758
1WM1bot.pdb_3GZJcap.pdb,25.2253952199,11.6847848504
1WM1bot.pdb_3GZJcap.pdb,25.2256336689,11.0388246204
1WM1bot.pdb_3GZJcap.pdb,25.2257374322,5.24727605525
1WM1bot.pdb_3GZJcap.pdb,25.2261819941,8.65095451381
1WM1bot.pdb_3GZJcap.pdb,25.2251341721,12.6976189894
1WM1bot.pdb_3GZJcap.pdb,25.2252595824,6.35471683083
1WM1bot.pdb_3GZJcap.pdb,25.2254893709,11.05424371
1WM1bot.pdb_3GZJcap.pdb,25.2253296113,7.15102573062
1WM1bot.pdb_3GZJcap.pdb,25.2255658212,11.8034644491
1WM1bot.pdb_3GZJcap.pdb,25.2252957564,12.7544380119
1WM1bot.pdb_3GZJcap.pdb,25.2255672483,9.78821888803
1WM1bot.pdb_3GZJcap.pdb,25.2252518917,7.74736400332
1WM1bot.pdb_3GZJcap.pdb,25.2261546217,12.2244158961
1WM1bot.pdb_3GZJcap.pdb,25.2251482057,10.0032185321
1WM1bot.pdb_3GZJcap.pdb,25.2252056087,12.0726075891
1WM1bot.pdb_3GZJcap.pdb,25.2251177202,10.1274108735
1WM1bot.pdb_3GZJcap.pdb,25.2251750043,10.9036539747
1WM1bot.pdb_3GZJcap.pdb,25.2254071325,10.7488915242
1WM1bot.pdb_3GZJcap.pdb,25.2253020993,7.68698445426
1WM1bot.pdb_3GZJcap.pdb,25.2254739103,8.02414711979
1WM1bot.pdb_3GZJcap.pdb,25.2259273566,11.0751119182
1WM1bot.pdb_3GZJcap.pdb,25.225972013,8.53111000984
1WM1bot.pdb_3GZJcap.pdb,25.2257738236,11.1524152093
1WM1bot.pdb_3GZJcap.pdb,25.225219999,6.18542035758
1WM1bot.pdb_3GZJcap.pdb,25.225432028,3.26784393752
1WM1bot.pdb_3GZJcap.pdb,25.2256312508,11.9548905892
1WM1bot.pdb_3GZJcap.pdb,25.2259852137,12.8415534886
1WM1bot.pdb_3GZJcap.pdb,25.2259696741,6.88104628672
1WM1bot.pdb_3GZJcap.pdb,25.2251221603,11.911855481
1WM1bot.pdb_3GZJcap.pdb,25.2256479401,12.3844448806
1WM1bot.pdb_3GZJcap.pdb,25.22502555,12.1450534787
1WM1bot.pdb_3GZJcap.pdb,25.2256294471,11.7520492681
1WM1bot.pdb_3GZJcap.pdb,25.2252227344,8.22328644764
1WM1bot.pdb_3GZJcap.pdb,25.2260273725,9.94900065333
1WM1bot.pdb_3GZJcap.pdb,25.2258048435,5.42153612918
1WM1bot.pdb_3GZJcap.pdb,25.2256965414,11.9969846628
1WM1bot.pdb_3GZJcap.pdb,25.2264600172,9.83790063987
1WM1bot.pdb_3GZJcap.pdb,25.2252580562,11.6881314589
1WM1bot.pdb_3GZJcap.pdb,25.2247629325,8.61748072235
1WM1bot.pdb_3GZJcap.pdb,25.225938714,11.8449649219
1WM1bot.pdb_3GZJcap.pdb,25.2263177257,11.9679527907
1WM1bot.pdb_3GZJcap.pdb,25.2257187014,10.6909028618
1WM1bot.pdb_3GZJcap.pdb,25.2254469534,9.74852429858
1WM1bot.pdb_3GZJcap.pdb,25.2253579955,10.9303391073
1WM1bot.pdb_3GZJcap.pdb,25.2254876266,12.6289113149
1WM1bot.pdb_3GZJcap.pdb,25.2250186521,10.4469096387
1WM1bot.pdb_3GZJcap.pdb,25.2256357898,8.51803563036
1WM1bot.pdb_3GZJcap.pdb,25.2251735574,12.2723126997
1WM1bot.pdb_3GZJcap.pdb,25.2251738943,12.6676850687
1WM1bot.pdb_3GZJcap.pdb,25.2257022102,12.068455825
1WM1bot.pdb_3GZJcap.pdb,25.2263287262,12.2979924784
1WM1bot.pdb_3GZJcap.pdb,25.22547173,6.91408084998
1WM1bot.pdb_3GZJcap.pdb,25.2256625086,12.0694241785
1WM1bot.pdb_3GZJcap.pdb,25.2257740813,11.8177925604
1WM1bot.pdb_3GZJcap.pdb,25.2256312508,12.7566094241
1WM1bot.pdb_3GZJcap.pdb,25.2253876283,7.98261147746
1WM1bot.pdb_3GZJcap.pdb,25.2247543695,12.7244351545
1WM1bot.pdb_3GZJcap.pdb,25.2256851047,5.81090862086
1WM1bot.pdb_3GZJcap.pdb,25.2250183944,12.5042987008
1WM1bot.pdb_3GZJcap.pdb,25.2257417334,12.1364311888
1WM1bot.pdb_3GZJcap.pdb,25.2259070005,3.97943111512
1WM1bot.pdb_3GZJcap.pdb,25.2250306045,7.08657752374
1WM1bot.pdb_3GZJcap.pdb,25.225309235,9.31450320736
1WM1bot.pdb_3GZJcap.pdb,25.2255557719,12.5871099145
1WM1bot.pdb_3GZJcap.pdb,25.2252128633,6.55577501139
1WM1bot.pdb_3GZJcap.pdb,25.2260673511,9.26871010443
1WM1bot.pdb_3GZJcap.pdb,25.2252426549,10.9164669651
1WM1bot.pdb_3GZJcap.pdb,25.225191694,12.842428314
1WM1bot.pdb_3GZJcap.pdb,25.2255876641,12.5107578108
1WM1bot.pdb_3GZJcap.pdb,25.2253140516,12.244335915
1WM1bot.pdb_3GZJcap.pdb,25.2261208472,7.87530945424
1WM1bot.pdb_3GZJcap.pdb,25.2259585546,12.8242046927
1WM1bot.pdb_3GZJcap.pdb,25.2253301861,11.7931971916
1WM1bot.pdb_3GZJcap.pdb,25.2253691747,12.4812937631
1WM1bot.pdb_3GZJcap.pdb,25.2252154401,10.1391338387
1WM1bot.pdb_3GZJcap.pdb,25.225462632,10.8596126542
1WM1bot.pdb_3GZJcap.pdb,25.2262695815,10.993065678
1WM1bot.pdb_3GZJcap.pdb,25.2257107531,8.93073731559
1WM1bot.pdb_3GZJcap.pdb,25.225083092,11.8325903757
1WM1bot.pdb_3GZJcap.pdb,25.2264957535,5.51656396682
1WM1bot.pdb_3GZJcap.pdb,25.2254989247,7.73951251695
1WM1bot.pdb_3GZJcap.pdb,25.2255836008,9.54061958156
1WM1bot.pdb_3GZJcap.pdb,25.2256319247,7.86221126656
